id_master,c1,c2,stim,obs,obsc1,obsc2,stimlen,c1len,c2len,nparses,correctParse,ratingcmp,ratingC1,ratingC2,isPlural,nc1_cmp,nc2_cmp,nc1_cmpnoplural,nc2_cmpnoplural,sentiment_stim,sentiment_c1,sentiment_c2,sentimentprobpos_stim,sentimentprobpos_c1,sentimentprobpos_c2,sentimentprobneg_stim,sentimentprobneg_c1,sentimentprobneg_c2,sentimentratioposneg_stim,sentimentratioposneg_c1,sentimentratioposneg_c2,profanity_stim,profanity_c1,profanity_c2,isCommonstim,isCommonC1,isCommonC2,bg_boundary,bgJonesMewhort,bgSUBTLEX,bgFacebook,inSUBTLEX,inBLP,inELP,inJuhaszLaiWoodcock,c1_inELP,c1_inBrysbaert,c1_inWordnet,c1_inMMA,c2_inELP,c2_inBrysbaert,c2_inWordnet,c2_inMMA,LSAc1c2,LSAc1stim,LSAc2stim,stim_SLlg10wf,BLPbncfrequency,BLPbncfrequencymillion,BLPrt,elp_ld_rt,elp_naming_mean_rt,c1c2_snautCos,c1stim_snautCos,c2stim_snautCos,fbusfreq,fbukfreq,valence_stim,valence_c1,valence_c2,concreteness_stim,concreteness_c1,concreteness_c2,Juhasz_tran,st_c1_mean,st_c2_mean,Zipfvalue,c1_SLlg10wf,c2_SLlg10wf,c1_BLPbncfrequency,c1_BLPbncfrequencymillion,c2_BLPbncfrequency,c2_BLPbncfrequencymillion
4524,kerb,stone,kerbstone,1,1,20,9,4,5,1,yes,45.619049,43.809525,67.619049,0,1,54,1,54,Positive,Positive,Neutral,.39635709,.39635709,.32399529,.35563472,.35563472,.27916357,1.1145061,1.1145061,1.4198023,False,False,False,0,0,1,bs,10.2,23358,337054,0,1,0,0,0,0,1,0,1,1,1,1,.03,,,,7,.07,739.571428571429,,,,,,,,,,4.8400002,,,4.72,,,,,1.2788,3.3166001,,,8249,82.489998
7707,sun,stone,sunstone,2,58,38,8,3,5,2,yes,66.517242,51.793102,76.758621,0,58,54,37,54,Positive,Positive,Neutral,.39635709,.61949277,.32399529,.35563472,.18057637,.27916357,1.1145061,2.1949556,1.4198023,False,False,False,0,1,1,ns,12.4,269806,4542790,0,0,0,0,1,1,1,1,1,1,1,1,.1,,,,,,,,,.75967997,.74387699,.74102098,,,,7.0500002,4.8400002,3.83,4.83,4.72,,,,,3.5506999,3.3166001,11526,115.26,8249,82.489998
687,blood,stone,bloodstone,2,25,31,10,5,5,2,yes,53.964287,28.392857,79.14286,0,25,54,18,54,Positive,Negative,Neutral,.39635709,.28312775,.32399529,.35563472,.47209853,.27916357,1.1145061,.83956432,1.4198023,False,False,False,1,1,1,ds,11,137835,4038708,1,0,0,0,1,1,1,1,1,1,1,1,.01,,,.301,,,,,,.77535599,.81766498,.65778601,,,,3.6300001,4.8400002,4.48,4.86,4.72,,,,1.592864137808441,3.9774001,3.3166001,10170,101.7,8249,82.489998
3248,gall,stone,gallstone,2,12,23,9,4,5,2,yes,64.964287,70.428574,77.571426,0,6,54,4,54,Positive,Neutral,Neutral,.39635709,.27828488,.32399529,.35563472,.29336986,.27916357,1.1145061,1.3510491,1.4198023,False,False,False,1,1,1,ls,11.3,120900,2514872,1,1,1,1,1,1,1,1,1,1,1,1,0,,,.84509999,12,.12,701.51724137931,852.39,724.44,.76787299,.643911,.84932202,52.1,67.09999999999999,,4.3000002,4.8400002,4.68,2.6,4.72,3.3800001,4.3870001,3.533,2.136932182158717,2.0086,3.3166001,1150,11.5,8249,82.489998
9540,bile,stone,bilestone,1,1,52,9,4,5,1,yes,45.848484,49.39394,77.272728,0,1,54,1,54,Positive,Positive,Neutral,.39635709,.39635709,.32399529,.35563472,.35563472,.27916357,1.1145061,1.1145061,1.4198023,False,False,False,0,1,1,es,13.4,1105275,20888027,0,0,0,0,1,1,1,1,1,1,1,1,-.01,,,,,,,,,.81877398,,,,,,2.6300001,4.8400002,,4.46,4.72,,,,,1.6128,3.3166001,1183,11.83,8249,82.489998
1744,cope,stone,copestone,2,2,10,9,4,5,2,yes,33.5,33.299999,71.599998,0,1,54,1,54,Positive,Negative,Neutral,.39635709,.22531866,.32399529,.35563472,.54470843,.27916357,1.1145061,.72764999,1.4198023,False,False,False,0,1,1,es,13.4,1105275,20888027,0,0,0,0,1,0,1,1,1,1,1,1,.03,,,,,,,,,.85890001,.85095698,.90994501,,,,5.1599998,4.8400002,3.6,1.78,4.72,,,,,2.2227001,3.3166001,4188,41.880001,8249,82.489998
975,break,stone,breakstone,2,19,18,10,5,5,2,yes,52.137932,53.034481,80.689651,0,14,54,8,54,Positive,Positive,Neutral,.39635709,.52607149,.32399529,.35563472,.31629673,.27916357,1.1145061,1.2531179,1.4198023,False,False,False,0,1,1,ks,10.5,117618,1793723,0,0,0,0,1,0,1,1,1,1,1,1,.11,,,,,,,,,.77578503,,,,,,5.3000002,4.8400002,,3.71,4.72,,,,,4.0521998,3.3166001,9397,93.970001,8249,82.489998
5532,oil,stone,oilstone,1,12,4,8,3,5,2,yes,53.23077,54.192307,77.384613,0,18,54,12,54,Positive,Neutral,Neutral,.39635709,.26583678,.32399529,.35563472,.26524279,.27916357,1.1145061,1.4943181,1.4198023,False,False,False,0,1,1,ls,11.3,120900,2514872,0,0,0,0,1,1,1,1,1,1,1,1,.02,0,.13,,,,,,,.95097798,.84138101,.827097,,,,3.9000001,4.8400002,4.75,4.93,4.72,,,,,3.3213999,3.3166001,10277,102.77,8249,82.489998
4456,jade,stone,jadestone,1,1,33,9,4,5,2,yes,75.366669,74.433334,87.400002,0,1,54,1,54,Positive,Positive,Neutral,.39635709,.51192361,.32399529,.35563472,.26639795,.27916357,1.1145061,1.4878384,1.4198023,False,False,False,0,1,1,es,13.4,1105275,20888027,0,0,0,0,1,1,1,1,1,1,1,1,.46,,,,,,,,,.63637501,.88951701,.86502397,,,,6.25,4.8400002,4.44,4.38,4.72,,,,,2.415,3.3166001,410,4.0999999,8249,82.489998
1574,clay,stone,claystone,2,3,3,9,4,5,2,yes,72.727272,73.969696,80.757576,0,2,54,2,54,Positive,Positive,Neutral,.39635709,.52302742,.32399529,.35563472,.30374414,.27916357,1.1145061,1.3049045,1.4198023,False,False,False,0,1,1,ys,10.7,159755,3631924,0,0,0,0,1,1,1,1,1,1,1,1,.38,,,,,,,,,.71933597,,,,,,5.5300002,4.8400002,,4.93,4.72,,,,,2.7874999,3.3166001,1599,15.99,8249,82.489998
8573,whet,stone,whetstone,1,1,26,9,4,5,2,yes,42.21875,32.4375,82.15625,0,2,54,1,54,Positive,Positive,Neutral,.39635709,.39635709,.32399529,.35563472,.35563472,.27916357,1.1145061,1.1145061,1.4198023,False,False,False,1,1,1,ts,12.2,207917,5654834,1,1,1,1,1,0,0,1,1,1,1,1,.03,,,1,21,.20999999,653.571428571429,787,847.91998,.98883897,1.00699,.79233098,,,,,4.8400002,4.68,2.94,4.72,3.7,2.9690001,3.7,2.29183414214446,.95420003,3.3166001,58,.57999998,8249,82.489998
3682,hail,stone,hailstone,2,4,2,9,4,5,2,yes,68.966667,71,68.466667,0,4,54,2,54,Positive,Positive,Neutral,.39635709,.50851256,.32399529,.35563472,.18329041,.27916357,1.1145061,2.1624541,1.4198023,False,False,False,1,1,1,ls,11.3,120900,2514872,1,1,1,1,1,0,1,1,1,1,1,1,.03,.6899999999999999,0,.47710001,5,.050000001,694.34375,938.6900000000001,673.39001,.82999498,.76993501,.76240301,1.8,636.8,,4.8499999,4.8400002,4.57,4.32,4.72,4.0999999,4.4380002,3.767,1.768955396864122,2.7881999,3.3166001,336,3.3599999,8249,82.489998
4842,load,stone,loadstone,2,2,13,9,4,5,2,yes,43.696968,46.333332,73.606064,0,2,54,2,54,Positive,Neutral,Neutral,.39635709,.1695988,.32399529,.35563472,.40627015,.27916357,1.1145061,.97559983,1.4198023,False,False,False,0,1,1,ds,11,137835,4038708,0,0,0,0,1,1,1,1,1,1,1,1,.08,.04,.29,,,,,,,.86852199,.87804598,.661385,,,,4.4699998,4.8400002,4.5,3.63,4.72,,,,,3.1735001,3.3166001,3118,31.18,8249,82.489998
8082,tomb,stone,tombstone,2,3,44,9,4,5,2,yes,84.833336,86.833336,87.866669,0,2,54,1,54,Positive,Neutral,Neutral,.39635709,.33489263,.32399529,.35563472,.27584371,.27916357,1.1145061,1.4368901,1.4198023,False,False,False,1,1,1,bs,10.2,23358,337054,1,1,1,1,1,1,1,1,1,1,1,1,.48,.18,.22,2.0414,80,.80000001,628.375,758.13,728.83002,.65829098,.57662201,.67331302,994.9,359.1,3.3499999,3.5799999,4.8400002,4.71,4.73,4.72,5.71,5.2810001,4.4330001,3.333226827302685,2.4593999,3.3166001,625,6.25,8249,82.489998
5149,mile,stone,milestone,1,5,45,9,4,5,2,yes,50,33.766666,25.333334,0,4,54,2,54,Positive,Positive,Neutral,.46045512,.58563548,.32399529,.22472009,.20042923,.27916357,2.0490162,2.2973452,1.6494098,False,False,False,1,1,1,es,13.4,1105275,20888027,1,1,1,1,1,1,1,1,1,1,1,1,.17,.05,.11,1.5682,206,2.0599999,613.4722222222219,648.09,738.37,.88678902,.89043999,.87941498,2763.5,2424,6.8499999,5.0599999,4.8400002,3.22,3.63,4.72,2.21,3.875,2.5480001,2.860035866211455,3.0302,3.3166001,3236,32.360001,8249,82.489998
3567,grit,stone,gritstone,2,2,30,9,4,5,2,yes,60.333332,64.066666,78.300003,0,2,54,2,54,Positive,Positive,Neutral,.39635709,.45815989,.32399529,.35563472,.38799208,.27916357,1.1145061,1.0215597,1.4198023,False,False,False,0,1,1,ts,12.2,207917,5654834,0,0,0,0,1,1,1,1,1,1,1,1,.1,,,,,,,,,.78313202,,,,,,4.5500002,4.8400002,,3.33,4.72,,,,,1.6902,3.3166001,297,2.97,8249,82.489998
3560,grind,stone,grindstone,2,1,47,10,5,5,2,yes,66.26667,65.833336,79.099998,0,2,54,1,54,Positive,Positive,Neutral,.39635709,.3760846,.32399529,.35563472,.36001077,.27916357,1.1145061,1.1009589,1.4198023,False,False,False,1,1,1,ds,11,137835,4038708,1,1,1,0,1,0,1,1,1,1,1,1,.19,.12,.2,1.3802,20,.2,711.4,816.0599999999999,695.88,.79938197,.718422,.74159801,254.9,848.2,4,5.4200001,4.8400002,4.48,3.97,4.72,,3.9690001,4.0999999,2.672045383856066,2.2809999,3.3166001,328,3.28,8249,82.489998
3989,head,stone,headstone,2,75,24,9,4,5,2,yes,65.89286,53.964287,81.035713,0,73,54,45,54,Positive,Negative,Neutral,.39635709,.26069468,.32399529,.35563472,.42028478,.27916357,1.1145061,.94306791,1.4198023,False,False,False,1,1,1,ds,11,137835,4038708,1,1,1,1,1,1,1,1,1,1,1,1,.11,.02,.02,1.716,58,.57999998,609.025641025641,731.85,565.56,.742486,.84750903,.68355298,573.7,764.1,2.45,5.75,4.8400002,4.39,4.75,4.72,3.9100001,3.9030001,3.6129999,3.007837485779259,4.2775998,3.3166001,37906,379.06,8249,82.489998
6377,rotten,stone,rottenstone,1,2,28,11,6,5,2,yes,33.838711,33.258064,71.064514,0,1,54,1,54,Positive,Positive,Neutral,.39635709,.4298121,.32399529,.35563472,.26787487,.27916357,1.1145061,1.4796352,1.4198023,False,False,False,0,1,1,ns,12.4,269806,4542790,0,0,0,0,1,1,0,1,1,1,1,1,.21,,,,,,,,,.86988997,.76959699,.69669402,,,,1.95,4.8400002,2.78,3.87,4.72,,,,,2.9504001,3.3166001,807,8.0699997,8249,82.489998
1269,cap,stone,capstone,1,1,5,8,3,5,2,yes,48.16,54.759998,61.52,0,2,54,1,54,Positive,Positive,Neutral,.39635709,.37140679,.32399529,.35563472,.36106378,.27916357,1.1145061,1.0977482,1.4198023,False,False,False,1,1,1,ps,10.2,59707,886017,1,0,0,0,1,1,1,1,1,1,1,1,.08,,,.60210001,,,,,,.89827102,.93317401,.60244799,,,,5.0500002,4.8400002,3.62,4.59,4.72,,,,1.893894133472422,2.9809,3.3166001,2119,21.190001,8249,82.489998
3311,gem,stone,gemstone,1,2,21,8,3,5,2,yes,86.35714,86.428574,83.64286,0,2,54,1,54,Positive,Positive,Neutral,.39635709,.42192686,.32399529,.35563472,.39749932,.27916357,1.1145061,.99712646,1.4198023,False,False,False,1,1,1,ms,10.6,54814,972373,1,0,0,0,1,1,1,1,1,1,1,1,.22,.1,.06,.60210001,,,,,,.75170898,.53256702,.68400103,,,,7.3499999,4.8400002,4.67,4.88,4.72,,,,1.893894133472422,2.1038001,3.3166001,308,3.0799999,8249,82.489998
1481,cherry,stone,cherrystone,1,1,7,11,6,5,1,yes,52.909092,44.242424,79.969696,0,1,54,1,54,Positive,Positive,Neutral,.39635709,.61882353,.32399529,.35563472,.14656888,.27916357,1.1145061,2.7042377,1.4198023,False,False,False,0,1,1,ys,10.7,159755,3631924,0,0,0,0,1,1,1,1,1,1,1,1,.04,,,,,,,,,.81934202,,,,,,6.8899999,4.8400002,,4.62,4.72,,,,,2.8413999,3.3166001,866,8.6599998,8249,82.489998
1056,brown,stone,brownstone,1,1,8,10,5,5,2,yes,65.482758,64.413795,75.172417,0,3,54,2,54,Positive,Negative,Neutral,.39635709,.29793495,.32399529,.35563472,.42888689,.27916357,1.1145061,.92415297,1.4198023,False,False,False,1,1,1,ns,12.4,269806,4542790,1,1,1,1,1,0,1,1,1,1,1,1,.13,.06,.32,1.415,20,.2,599.5,810.48,732.84998,.87408602,.77870202,.817128,65.8,10.2,4.7399998,5.4000001,4.8400002,4.4,4.48,4.72,4.0900002,3.188,3.5,2.706807490115278,3.4867001,3.3166001,8622,86.220001,8249,82.489998
4164,holy,stone,holystone,1,1,36,9,4,5,1,yes,59,76.230766,76.884613,0,2,54,1,54,Positive,Positive,Neutral,.39635709,.53902346,.32399529,.35563472,.26552412,.27916357,1.1145061,1.4927348,1.4198023,False,False,False,0,1,1,ys,10.7,159755,3631924,0,0,0,0,1,1,1,1,1,1,1,1,.1,,,,,,,,,.84188801,.874152,.82432002,,,,5.9400001,4.8400002,3.46,1.67,4.72,,,,,3.5411,3.3166001,3026,30.26,8249,82.489998
3415,gold,stone,goldstone,2,18,14,9,4,5,2,yes,67.160004,70.559998,67.080002,0,18,54,13,54,Positive,Positive,Neutral,.39635709,.49435246,.32399529,.35563472,.34776181,.27916357,1.1145061,1.1397372,1.4198023,False,False,False,0,1,1,ds,11,137835,4038708,1,0,0,0,1,1,1,1,1,1,1,1,.17,,,.301,,,,,,.70997298,.90219003,.77159399,,,,7.1900001,4.8400002,4,4.81,4.72,,,,1.592864137808441,3.605,3.3166001,7792,77.919998,8249,82.489998
2431,drip,stone,dripstone,2,4,42,9,4,5,2,yes,44.689655,43.964287,75.464287,0,1,54,1,54,Positive,Indeterminate,Neutral,.39635709,.33160761,.32399529,.35563472,.34573957,.27916357,1.1145061,1.1464036,1.4198023,False,False,False,0,1,1,ps,10.2,59707,886017,0,0,0,0,1,1,1,1,1,1,1,1,.07,,,,,,,,,.92163801,.86581898,.67454898,,,,5.3499999,4.8400002,4.31,4.14,4.72,,,,,2.4182999,3.3166001,295,2.95,8249,82.489998
5054,marl,stone,marlstone,1,1,34,9,4,5,2,yes,35.533333,40.066666,78.73333,0,2,54,2,54,Positive,Positive,Neutral,.39635709,.39635709,.32399529,.35563472,.35563472,.27916357,1.1145061,1.1145061,1.4198023,False,False,False,0,1,1,ls,11.3,120900,2514872,0,0,0,0,0,0,1,1,1,1,1,1,-.02,,,,,,,,,.81625599,,,,,,,4.8400002,,2.33,4.72,,,,,.301,3.3166001,38,.38,8249,82.489998
7187,soap,stone,soapstone,1,7,54,9,4,5,2,yes,56.206898,55.586208,66.896553,0,9,54,7,54,Positive,Positive,Neutral,.39635709,.40232173,.32399529,.35563472,.2399639,.27916357,1.1145061,1.6517363,1.4198023,False,False,False,1,1,1,ps,10.2,59707,886017,1,1,1,0,1,1,1,1,1,1,1,1,.05,.04,.03,.47710001,13,.13,708.6,860.39,774.89001,.92191899,.87035698,.62295198,11,11,,7.21,4.8400002,4.39,4.93,4.72,,3.1670001,2.8329999,1.768955396864122,2.8899,3.3166001,1351,13.51,8249,82.489998
5243,moon,stone,moonstone,1,5,35,9,4,5,2,yes,66.933334,57.133335,84.466667,0,20,54,13,54,Positive,Neutral,Neutral,.39635709,.32866922,.32399529,.35563472,.21224125,.27916357,1.1145061,1.8674837,1.4198023,False,False,False,1,1,1,ns,12.4,269806,4542790,1,1,1,0,1,1,1,1,1,1,1,1,.05,-.02,-.03,.84509999,8,.079999998,695.703703703704,719.52,735.15997,.79783201,.74736398,.74145401,52.1,65.40000000000001,,7,4.8400002,4.92,4.9,4.72,,3.7190001,3.5,2.136932182158717,3.4064,3.3166001,2977,29.77,8249,82.489998
5175,mill,stone,millstone,1,11,32,9,4,5,2,yes,67.137932,66.206894,74.551727,0,13,54,9,54,Positive,Positive,Neutral,.39635709,.39357173,.32399529,.35563472,.31252959,.27916357,1.1145061,1.2682226,1.4198023,False,False,False,1,1,1,ls,11.3,120900,2514872,1,1,1,0,1,1,1,1,1,1,1,1,.18,.07,.03,1.3221999,71,.70999998,741.793103448276,790.72,687.79999,.81906199,.72893202,.77205497,194.6,160.5,4.6500001,5.2600002,4.8400002,3.92,4.72,4.72,,3.7190001,3.4330001,2.614053436878379,2.6875,3.3166001,3497,34.970001,8249,82.489998
8255,turn,stone,turnstone,1,22,55,9,4,5,2,yes,50.555557,51.111111,75.777779,0,27,54,16,54,Positive,Negative,Neutral,.39635709,.14756404,.32399529,.35563472,.50388211,.27916357,1.1145061,.78660679,1.4198023,False,False,False,0,1,1,ns,12.4,269806,4542790,0,0,0,0,1,0,1,1,1,1,1,1,.07,,,,,,,,,.813241,.85995299,.91087598,,,,5.3499999,4.8400002,3.93,3.44,4.72,,,,,4.1939998,3.3166001,21026,210.25999,8249,82.489998
1648,cobble,stone,cobblestone,2,2,22,11,6,5,2,yes,62.366665,53.689655,82.862068,0,2,54,1,54,Positive,Positive,Neutral,.39635709,.39635709,.32399529,.35563472,.35563472,.27916357,1.1145061,1.1145061,1.4198023,False,False,False,1,1,1,es,13.4,1105275,20888027,1,0,1,0,1,0,1,1,1,1,1,1,.06,.16,.15,.95420003,,,,837.84,769.07001,.72423297,.70177501,.76100701,110.5,47.5,,,4.8400002,4.79,3.79,4.72,,4.1560001,4.3000002,2.246076651583785,.77819997,3.3166001,35,.34999999,8249,82.489998
4870,lode,stone,lodestone,2,2,6,9,4,5,2,yes,36,40.214287,71.821426,0,4,54,2,54,Positive,Positive,Neutral,.39635709,.39635709,.32399529,.35563472,.35563472,.27916357,1.1145061,1.1145061,1.4198023,False,False,False,1,1,1,es,13.4,1105275,20888027,1,1,0,0,1,0,1,1,1,1,1,1,.08,.03,.09,.95420003,9,.090000004,675.833333333333,,,.85974902,.75812697,.745166,,,,5.1999998,4.8400002,4.21,3.94,4.72,,,,2.246076651583785,1.6232001,3.3166001,41,.41,8249,82.489998
1587,cling,stone,clingstone,1,2,11,10,5,5,2,yes,44.82143,43.142857,81.60714,0,3,54,3,54,Positive,Neutral,Neutral,.39635709,.28227407,.32399529,.35563472,.34068012,.27916357,1.1145061,1.1634289,1.4198023,False,False,False,0,1,1,gs,10.3,77421,1916072,0,0,0,0,1,0,1,1,1,1,1,1,.18,,,,,,,,,.94203001,,,,,,4.8000002,4.8400002,3.33,3.59,4.72,,,,,2.1106,3.3166001,416,4.1599998,8249,82.489998
8139,touch,stone,touchstone,1,10,49,10,5,5,1,yes,51.966667,44.799999,67.26667,0,10,54,6,54,Positive,Positive,Neutral,.39635709,.47560966,.32399529,.35563472,.28379104,.27916357,1.1145061,1.3966511,1.4198023,False,False,False,1,1,1,hs,9.32,14631,301543,1,1,1,1,1,0,1,1,1,1,1,1,.08,.03,.17,1.0414,78,.77999997,635.962962962963,700.42,627,.82954901,.97300398,.94411898,83.09999999999999,34.8,,6.8000002,4.8400002,2.64,3.86,4.72,2.8499999,3.3870001,3.4189999,2.333226827302685,3.8771,3.3166001,6678,66.779999,8249,82.489998
3493,grave,stone,gravestone,3,8,43,10,5,5,3,yes,87.379311,91,88.448273,0,7,54,4,54,Positive,Positive,Neutral,.39635709,.43412685,.32399529,.35563472,.23997925,.27916357,1.1145061,1.6516306,1.4198023,False,False,False,1,1,1,es,13.4,1105275,20888027,1,1,1,0,1,1,1,1,1,1,1,1,.28,.26,.04,1.2553,60,.60000002,650.184210526316,709.64,638.32001,.68150902,.51126802,.70528299,133.4,357.4,,2.47,4.8400002,4.72,4.56,4.72,,5,4.276,2.547106647247766,3.1273999,3.3166001,2177,21.77,8249,82.489998
2855,flag,stone,flagstone,1,6,41,9,4,5,2,yes,53.400002,55.766666,62.700001,0,10,54,6,54,Positive,Neutral,Neutral,.39635709,.36386374,.32399529,.35563472,.21253502,.27916357,1.1145061,1.8649025,1.4198023,False,False,False,1,1,1,gs,10.3,77421,1916072,1,1,1,0,1,1,1,1,1,1,1,1,.04,.07,.21,.95420003,29,.28999999,650.387096774194,692.41,645.46002,.88246,.90914601,.62334102,23.8,22.1,,6.1599998,4.8400002,4.82,4.79,4.72,,3.4690001,3.5669999,2.246076651583785,2.9509001,3.3166001,1533,15.33,8249,82.489998
4015,hearth,stone,hearthstone,1,3,50,11,6,5,2,yes,58.969696,61.878788,74.21212,0,4,54,2,54,Positive,Positive,Neutral,.39635709,.39635709,.32399529,.35563472,.35563472,.27916357,1.1145061,1.1145061,1.4198023,False,False,False,1,1,1,hs,9.32,14631,301543,0,0,0,0,1,1,1,1,1,1,1,1,.18,.23,.27,,,,,,,.81156498,.68959099,.75603402,,,,6.0500002,4.8400002,4.52,4.38,4.72,,,,,1.5441,3.3166001,401,4.0100002,8249,82.489998
8578,whin,stone,whinstone,1,3,12,9,4,5,1,yes,30.304348,31.695652,65.173912,0,3,54,3,54,Positive,Positive,Neutral,.39635709,.39635709,.32399529,.35563472,.35563472,.27916357,1.1145061,1.1145061,1.4198023,False,False,False,0,0,1,ns,12.4,269806,4542790,0,0,0,0,0,0,1,0,1,1,1,1,,,,,,,,,,,,.61240101,,,,,4.8400002,4,,4.72,,,,,,3.3166001,50,.5,8249,82.489998
4537,key,stone,keystone,2,13,39,8,3,5,2,yes,61.533333,47.233334,59.866665,0,13,54,7,54,Positive,Positive,Neutral,.41293177,.37335381,.32399529,.19329265,.34467682,.27916357,2.1363037,1.1980259,1.479175,False,False,False,1,1,1,ys,10.7,159755,3631924,1,1,1,0,1,1,1,1,1,1,1,1,.07,.15,.19,1.2788,65,.64999998,666.375,690.3099999999999,736.78003,.815584,.881455,.80266303,746.4,67.90000000000001,,6.21,4.8400002,3.66,4.89,4.72,,3.9349999,3.3440001,2.570587743097289,3.6465001,3.3166001,12617,126.17,8249,82.489998
3173,free,stone,freestone,3,32,9,9,4,5,3,yes,37.785713,42.785713,66.64286,0,31,54,19,54,Positive,Positive,Neutral,.39635709,.70985526,.32399529,.35563472,.085680753,.27916357,1.1145061,4.6259756,1.4198023,False,False,False,1,1,1,es,13.4,1105275,20888027,1,1,0,0,1,1,1,1,1,1,1,1,.07,-.04,.49,1.3221999,13,.13,653.8,,,.89712101,.88441497,.78090203,,,,8.3400002,4.8400002,2.71,2.04,4.72,,,,2.614053436878379,3.9568999,3.3166001,20867,208.67,8249,82.489998
4235,horn,stone,hornstone,1,8,1,9,4,5,2,yes,48.535713,35.142857,77.321426,0,9,54,8,54,Positive,Positive,Neutral,.39635709,.37166372,.32399529,.35563472,.27913147,.27916357,1.1145061,1.4199656,1.4198023,False,False,False,0,1,1,ns,12.4,269806,4542790,0,0,0,0,1,1,1,1,1,1,1,1,.1,,,,,,,,,.88771498,.70824802,.65357202,,,,5,4.8400002,3.6,5,4.72,,,,,3.0318,3.3166001,1020,10.2,8249,82.489998
2911,flint,stone,flintstone,1,4,16,10,5,5,2,yes,66.172417,67.517242,83.655174,0,4,54,3,54,Positive,Positive,Neutral,.39635709,.39635709,.32399529,.35563472,.35563472,.27916357,1.1145061,1.1145061,1.4198023,False,False,False,0,1,1,ts,12.2,207917,5654834,1,1,1,0,1,0,1,1,1,1,1,1,.55,,,1,17,.17,707.878787878788,815.9,731.31,.662911,.81843698,.75698102,35.6,73,,,4.8400002,4.62,4.64,4.72,,3.25,3.6329999,2.29183414214446,2.3483,3.3166001,519,5.1900001,8249,82.489998
5856,pitch,stone,pitchstone,1,3,15,10,5,5,1,yes,51.074074,38.444443,79.037041,0,5,54,3,54,Positive,Positive,Neutral,.39635709,.42019957,.32399529,.35563472,.31230384,.27916357,1.1145061,1.2691393,1.4198023,False,False,False,0,1,1,hs,9.32,14631,301543,0,0,0,0,1,1,1,1,1,1,1,1,.06,,,,,,,,,.88462299,.91600102,.72555399,,,,5.5500002,4.8400002,4.29,4,4.72,,,,,2.8993001,3.3166001,2840,28.4,8249,82.489998
2722,field,stone,fieldstone,2,8,19,10,5,5,2,yes,44.92857,46.214287,73.25,0,8,54,6,54,Positive,Positive,Neutral,.39635709,.5578472,.32399529,.35563472,.2810941,.27916357,1.1145061,1.4100512,1.4198023,False,False,False,0,1,1,ds,11,137835,4038708,1,0,0,0,1,1,1,1,1,1,1,1,.1,,,1.0414,,,,,,.83110797,.96864903,.78777999,,,,5.71,4.8400002,3.86,4.26,4.72,,,,2.333226827302685,3.5539999,3.3166001,15298,152.98,8249,82.489998
1416,chalk,stone,chalkstone,2,4,25,10,5,5,2,yes,68.535713,70.60714,76,0,4,54,3,54,Positive,Positive,Neutral,.39635709,.55592722,.32399529,.35563472,.2749241,.27916357,1.1145061,1.4416964,1.4198023,False,False,False,0,1,1,ks,10.5,117618,1793723,0,0,0,0,1,1,1,1,1,1,1,1,.11,,,,,,,,,.698515,.83071601,.83024102,,,,5,4.8400002,4.22,4.9,4.72,,,,,2.2648001,3.3166001,932,9.3199997,8249,82.489998
745,blue,stone,bluestone,3,37,48,9,4,5,3,yes,55.925926,61.51852,73.629631,0,36,54,24,54,Positive,Positive,Neutral,.39635709,.40606007,.32399529,.35563472,.23270467,.27916357,1.1145061,1.7032623,1.4198023,False,False,False,0,1,1,es,13.4,1105275,20888027,1,0,0,0,1,1,1,1,1,1,1,1,.11,.02,.02,.60210001,,,,,,.80972201,.94589001,.877065,,,,6.3699999,4.8400002,4.6,3.76,4.72,,,,1.893894133472422,3.7179,3.3166001,10476,104.76,8249,82.489998
2086,curb,stone,curbstone,2,3,46,9,4,5,2,yes,52.84,70.239998,62.360001,0,3,54,2,54,Positive,Negative,Neutral,.39635709,.27111804,.32399529,.35563472,.50544542,.27916357,1.1145061,.78417385,1.4198023,False,False,False,1,1,1,bs,10.2,23358,337054,1,0,0,0,1,1,1,1,1,1,1,1,.06,.31,.03,.60210001,,,,,,.81531698,.66465002,.83211899,,,,4.6500001,4.8400002,4.16,4.68,4.72,,,,1.893894133472422,2.3222001,3.3166001,557,5.5700002,8249,82.489998
2808,fire,stone,firestone,1,24,17,9,4,5,2,yes,71.64286,59.035713,78.964287,0,61,54,39,54,Positive,Positive,Neutral,.39635709,.4405244,.32399529,.35563472,.3234598,.27916357,1.1145061,1.2253674,1.4198023,False,False,False,0,1,1,es,13.4,1105275,20888027,1,0,0,0,1,1,1,1,1,1,1,1,.17,-.05,.01,1.301,,,,,,.79378301,.96669197,.92047298,,,,4.1999998,4.8400002,4.09,4.68,4.72,,,,2.592864137808441,4.0409999,3.3166001,14104,141.03999,8249,82.489998
